 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
MNXR159462,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159463,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159465,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159466,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159469,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159477,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159478,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159479,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159480,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159481,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159482,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159483,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159484,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159487,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159489,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159491,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159493,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159496,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159498,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159503,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159505,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159507,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159509,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159579,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159583,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159584,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159586,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159588,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159589,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159594,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159596,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159598,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159601,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159604,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159606,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159684,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159690,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159691,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159695,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159740,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159753,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159754,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159757,0,0,0,1,0,0,0,0,0,0,1,0,0
MNXR159765,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159766,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159767,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159768,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159769,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159770,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159771,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159773,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159774,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159775,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159776,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR159804,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160154,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160156,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160163,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160175,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160215,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160218,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160219,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160373,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160375,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160377,0,0,0,1,0,0,0,0,0,0,0,1,1
MNXR160378,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160380,0,0,0,1,0,0,0,0,0,0,0,1,1
MNXR160382,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160383,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160384,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160386,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160387,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160388,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160390,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160391,0,0,0,1,0,0,0,0,0,0,0,1,1
MNXR160392,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160395,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160397,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160399,0,0,0,1,0,0,0,0,0,0,0,1,1
MNXR160401,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160403,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160405,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160407,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160409,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160411,0,0,0,1,0,0,0,0,0,0,0,1,1
MNXR160413,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160415,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160416,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160417,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160418,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160419,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160420,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160421,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160422,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160423,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160424,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160425,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160435,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160479,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160480,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160481,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160482,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160483,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160485,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160486,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160488,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160490,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160496,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160498,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160499,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160500,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160501,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160502,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160503,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160505,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160506,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160508,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160509,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160512,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160515,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160516,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160533,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160560,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160639,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160641,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160642,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160644,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160647,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160649,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160651,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160653,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160655,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160659,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160661,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160662,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160664,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160667,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160671,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160673,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160675,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160677,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160679,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR160705,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162277,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162298,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162303,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162323,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162324,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162327,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162329,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162331,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162333,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162335,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162339,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162341,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162344,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162346,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162348,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162350,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162352,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162354,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162356,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162363,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162365,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162370,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162405,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162406,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162407,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162409,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162410,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162411,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162412,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162413,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162419,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162421,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162423,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162425,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162430,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162440,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162451,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162452,0,0,0,1,0,0,0,0,0,0,0,1,0
MNXR162455,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162456,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162457,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162458,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162459,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162460,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162461,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162462,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162463,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162464,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162465,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162467,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162470,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162471,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162476,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162477,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162478,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162479,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162480,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162481,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162482,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162483,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162484,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162485,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162486,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162488,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162489,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162490,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162491,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162492,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162493,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162494,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162495,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162496,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162497,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162500,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162501,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162502,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162503,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162504,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162505,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162506,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162507,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162508,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162509,0,0,0,1,0,0,0,0,0,0,0,1,0
MNXR162510,0,0,0,1,0,0,0,0,0,0,0,1,0
MNXR162514,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162515,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162542,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162608,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162611,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162612,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162614,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162639,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162646,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162648,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162649,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162651,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162655,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162658,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162660,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162662,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162690,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162691,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162692,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162693,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162694,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162695,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162696,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162697,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162698,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162699,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162700,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162701,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162702,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162703,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162704,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162705,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162724,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162725,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162728,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162730,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162731,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162737,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162738,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162739,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162740,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162741,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162742,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162743,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162744,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162745,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162746,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162747,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162748,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162749,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162750,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162751,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162752,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162753,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162756,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162780,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162787,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162788,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162790,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162799,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162808,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162913,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162914,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162915,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162916,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162917,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162918,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162919,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162921,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162922,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162923,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162943,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162949,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162953,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162955,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162967,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162969,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162973,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162975,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162977,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162979,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162981,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162984,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162986,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162988,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162990,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162993,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162994,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162995,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR162998,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163004,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163008,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163011,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163033,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163035,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163036,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163043,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163045,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163047,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163048,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163052,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163054,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163056,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163058,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163060,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163062,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163064,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163066,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163068,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163070,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163072,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163074,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163076,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163078,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163080,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163082,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163084,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163086,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163088,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163090,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163094,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163096,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163098,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163100,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163102,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163104,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163106,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163110,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163122,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163123,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163124,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163128,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163130,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163132,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163134,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163136,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163137,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163139,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163141,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163143,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163145,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163148,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163150,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163152,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163154,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163156,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163170,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163171,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163172,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163173,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163174,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163175,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163176,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163177,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163197,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163198,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163241,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163242,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163244,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163246,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163248,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163250,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163252,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163254,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163256,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163258,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163260,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163279,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163280,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163281,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163282,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163283,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163284,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163338,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163339,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163340,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163341,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163342,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163343,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163344,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163345,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163346,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163347,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163348,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163350,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163352,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163355,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163356,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163357,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163360,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163361,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163362,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163363,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163364,0,0,0,1,0,0,0,0,0,0,1,1,1
MNXR163365,0,0,0,1,0,0,0,0,0,0,1,1,1
