 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
MNXR112444,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR112445,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112447,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112448,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112449,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112467,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112486,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112487,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112488,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112523,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR112540,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR112579,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112580,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112581,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112582,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112586,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112709,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112735,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112749,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112754,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112796,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112800,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR112801,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR112811,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112812,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112814,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112819,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112820,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112833,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR112836,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR112837,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR112838,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR112839,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR112843,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112844,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR112855,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112856,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112857,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR112858,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113068,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113070,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113072,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113187,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113246,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113283,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113372,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113401,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113407,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113415,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113419,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113420,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113424,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113425,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113426,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113459,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113472,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113507,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113508,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113590,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113658,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113894,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113913,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113914,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR113944,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113957,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113958,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR113969,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR114007,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114008,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114031,0,0,0,0,0,1,1,1,0,0,1,0,1
MNXR114108,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114122,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114130,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR114140,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114141,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114166,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR114168,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114170,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114300,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114301,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114302,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114321,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114347,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114447,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114465,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114474,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114514,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114515,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114516,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114517,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114518,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114616,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR114617,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114669,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114817,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114822,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114843,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114862,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114863,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114864,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114865,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114866,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114867,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114868,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114869,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114875,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR114882,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR114895,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR115763,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR115936,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR116079,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR116925,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR117108,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR117617,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR117646,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR117825,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR118104,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR118112,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR118317,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR118524,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR118568,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR118590,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR118591,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR118593,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR118595,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR119024,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR119025,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR119028,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR119378,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR119519,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR119586,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR119750,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR121623,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR121624,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR121840,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR122403,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR122404,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR122993,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR122995,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR123028,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR123713,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR123854,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR124066,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR128737,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR131252,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR131253,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR138245,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR139545,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR139574,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR139666,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR139667,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR139830,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR139836,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR139882,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR139883,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR139938,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR140277,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR140858,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR140916,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR142118,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR143552,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR143581,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR143635,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR143646,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR143670,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR143751,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR144967,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145020,0,0,0,0,0,1,1,1,1,0,1,0,1
MNXR145029,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR145185,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR145248,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145250,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR145252,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145325,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145480,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145570,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR145675,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR145677,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR145679,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR145754,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR145805,0,0,0,0,0,1,1,0,1,0,1,0,1
MNXR145836,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145843,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR145892,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR145896,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR145948,0,0,0,0,0,1,1,1,1,0,1,0,1
MNXR146071,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR146339,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146343,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146347,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146351,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146401,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146419,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR146534,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146650,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR146743,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR146763,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR146765,0,0,0,0,0,1,0,0,1,0,0,0,0
MNXR146788,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR146799,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR146939,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR147043,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147123,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR147128,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR147200,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147228,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147280,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147321,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR147376,0,0,0,0,0,1,1,1,1,0,1,0,1
MNXR147393,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147506,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147558,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR147563,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR147597,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR147612,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147751,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR147779,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR147787,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR147876,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR147943,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR148083,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR148100,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148114,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148147,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148149,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148280,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148374,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR148379,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR148421,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148430,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148444,0,0,0,0,0,1,1,0,1,0,1,0,1
MNXR148453,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR148563,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148603,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148701,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR148725,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148727,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148759,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148775,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR148919,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148950,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148962,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR148970,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR148972,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149012,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149018,0,0,0,0,0,1,1,1,1,0,1,0,1
MNXR149020,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149034,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149040,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149042,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149048,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149050,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149054,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149057,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149060,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149064,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149067,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149070,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149074,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149076,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149078,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149082,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149085,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149088,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149101,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149176,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR149359,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR149417,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149507,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR149510,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR149512,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR149516,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149518,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149520,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149522,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149543,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149606,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149608,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149721,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR149742,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149748,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149752,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR149792,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR149898,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150058,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150062,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150067,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150095,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150109,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150123,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150152,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150154,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150214,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150216,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150218,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150220,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150228,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150231,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150312,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150439,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150594,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150603,0,0,0,0,0,1,0,0,0,0,1,0,1
MNXR150656,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150749,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150751,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150753,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150755,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150851,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150869,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150929,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR150961,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150983,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR150999,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR151001,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR151019,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR151035,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR151073,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR151083,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR151662,0,0,0,0,0,1,0,0,0,0,0,0,0
MNXR151810,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR151843,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR151909,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR151964,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152113,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR152354,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR152450,0,0,0,0,0,1,1,1,0,0,1,0,1
MNXR152618,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152621,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152624,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152628,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR152630,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR152637,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152640,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152654,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152658,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152661,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152665,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152672,0,0,0,0,0,1,1,1,1,0,0,0,0
MNXR152675,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152678,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152720,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR152741,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR152845,0,0,0,0,0,1,1,0,1,0,0,0,0
MNXR152865,0,0,0,0,0,1,1,0,0,0,1,0,1
MNXR152905,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152928,0,0,0,0,0,1,1,1,0,0,0,0,0
MNXR152942,0,0,0,0,0,1,1,0,0,0,0,0,0
MNXR152944,0,0,0,0,0,1,1,1,0,0,0,0,0
