MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR102043,5568212,110673983 or 110673991 or 110674056 or 110674064 or 110674134 or 110674773 or 110674830 or 110675162 or 110675203 or 110675318 or 110675593 or 110675597 or 110675781 or 110675821 or 110676139 or 110676223 or 110676828 or 110677704 or 110677712 or 110677770 or 110678090 or 110678150 or 110678158 or 110678273 or 110678329 or 110678344 or 110678484 or 110678530 or 110678734 or 110678859 or 110678884 or 110678909 or 110679108 or 110679174 or 110680210 or 110680222 or 110680223 or 110680330 or 110680342 or 110680370 or 110680404 or 110680477 or 110680553 or 110680567 or 110680817 or 110680912 or 110680936 or 110681032 or 110681072 or 110681082 or 110681137 or 110681184 or 110681320 or 110681528 or 23687419 or 23687526 or 23687606 or 23687608 or 23687721 or 23687769 or 23687788 or 23687988 or 23687992 or 33307543 or 5563554 or 5563667 or 5563731 or 5563849 or 5563900 or 5563943 or 5563960 or 5563972 or 5563992 or 5564074 or 5564092 or 5564106 or 5564188 or 5564254 or 5564320 or 5564379 or 5564399 or 5564400 or 5564539 or 5564597 or 5564635 or 5564767 or 5564781 or 5564792 or 5564852 or 5564860 or 5564869 or 5564882 or 5564920 or 5564921 or 5565019 or 5565051 or 5565056 or 5565060 or 5565085 or 5565087 or 5565122 or 5565190 or 5565224 or 5565268 or 5565300 or 5565307 or 5565387 or 5565405 or 5565480 or 5565492 or 5565549 or 5565623 or 5565647 or 5565652 or 5565654 or 5565734 or 5565739 or 5565755 or 5565760 or 5565787 or 5565920 or 5565927 or 5565935 or 5566072 or 5566119 or 5566141 or 5566370 or 5566466 or 5566526 or 5566562 or 5566563 or 5566589 or 5566594 or 5566612 or 5566650 or 5566652 or 5566658 or 5566699 or 5566729 or 5566799 or 5566809 or 5566859 or 5566879 or 5566976 or 5566990 or 5567059 or 5567068 or 5567128 or 5567180 or 5567213 or 5567250 or 5567254 or 5567255 or 5567344 or 5567353 or 5567402 or 5567448 or 5567660 or 5567709 or 5567850 or 5567894 or 5567950 or 5568011 or 5568076 or 5568081 or 5568104 or 5568141 or 5568184 or 5568212 or 5568216 or 5568222 or 5568289 or 5568482 or 5568549 or 5568570 or 5568589 or 5568607 or 5568690 or 5568788 or 5568836 or 5568853 or 5568878 or 5568880 or 5568914 or 5568948 or 5568975 or 5568998 or 5569014 or 5569076 or 5569086 or 5569161 or 5569183 or 5569245 or 5569268 or 5569277 or 5569389 or 5569434 or 5569464 or 5569512 or 5569638 or 5569700 or 5569757 or 5569796 or 5569841 or 5569929 or 5569948 or 5570012 or 5570050 or 5570119 or 5570148 or 5570171 or 5570176 or 5570234 or 5570505 or 5570566 or 5570567 or 5570658 or 5570673 or 5570686 or 5570719 or 5570735 or 5570746 or 5570780 or 5570783 or 5570822 or 5570853 or 5570858 or 5570859 or 5570863 or 5570867 or 5570930 or 5570936 or 5571006 or 5571008 or 5571080 or 5571108 or 5571150 or 5571171 or 5571202 or 5571269 or 5571289 or 5571294 or 5571306 or 5571322 or 5571419 or 5571427 or 5571444 or 5571507 or 5571511 or 5571651 or 5571661 or 5571662 or 5571700 or 5571734 or 5571763 or 5571766 or 5571770 or 5571772 or 5571789 or 5571847 or 5571874 or 5571900 or 5571952 or 5571977 or 5572038 or 5572061 or 5572204 or 5572265 or 5572347 or 5572501 or 5572534 or 5572569 or 5572595 or 5572600 or 5572663 or 5572691 or 5572699 or 5572723 or 5572735 or 5572778 or 5572782 or 5572840 or 5572854 or 5572857 or 5572929 or 5572930 or 5572947 or 5572988 or 5572998 or 5573026 or 5573027 or 5573188 or 5573219 or 5573243 or 5573277 or 5573310 or 5573319 or 5573326 or 5573337 or 5573372 or 5573389 or 5573418 or 5573451 or 5573467 or 5573522 or 5573545 or 5573578 or 5573600 or 5573627 or 5573710 or 5573731 or 5573732 or 5573814 or 5573819 or 5573862 or 5573872 or 5573874 or 5573875 or 5573884 or 5573936 or 5573942 or 5573964 or 5573968 or 5574015 or 5574061 or 5574080 or 5574130 or 5574177 or 5574194 or 5574244 or 5574245 or 5574334 or 5574336 or 5574409 or 5574421 or 5574452 or 5574454 or 5574518 or 5574612 or 5574622 or 5574647 or 5574670 or 5574678 or 5574709 or 5574710 or 5574745 or 5574815 or 5574816 or 5574825 or 5574835 or 5574870 or 5574925 or 5574977 or 5574980 or 5575032 or 5575094 or 5575149 or 5575196 or 5575236 or 5575238 or 5575268 or 5575284 or 5575374 or 5575376 or 5575411 or 5575440 or 5575487 or 5575535 or 5575569 or 5575707 or 5575718 or 5575758 or 5575790 or 5575808 or 5575828 or 5575848 or 5575914 or 5575917 or 5575924 or 5575949 or 5575957 or 5576012 or 5576158 or 5576192 or 5576214 or 5576237 or 5576340 or 5576352 or 5576486 or 5576498 or 5576572 or 5576605 or 5576672 or 5576674 or 5576676 or 5576678 or 5576765 or 5576835 or 5577008 or 5577035 or 5577045 or 5577060 or 5577191 or 5577231 or 5577270 or 5577278 or 5577282 or 5577289 or 5577365 or 5577381 or 5577392 or 5577397 or 5577399 or 5577407 or 5577436 or 5577449 or 5577460 or 5577471 or 5577484 or 5577487 or 5577537 or 5577628 or 5577693 or 5577723 or 5577739 or 5577747 or 5577780 or 5577804 or 5577809 or 5577810 or 5577999 or 5578081 or 5578093 or 5578230 or 5578276 or 5578301 or 5578308 or 5578320 or 5578336 or 5578348 or 5578399 or 5578442 or 5578491 or 5578497 or 5578574 or 5578606 or 5578613 or 5578647 or 5578715 or 5578720 or 5578721 or 5578731 or 5578750 or 5578760 or 5578943 or 5578966 or 5578999 or 5579027 or 5579050 or 5579061 or 5579062 or 5579109 or 5579113 or 5579200 or 5579216 or 5579220 or 5579330 or 5579485 or 5579494 or 5579633 or 5579656 or 5579809 or 5579834 or 5579878 or 5579886 or 5579907 or 5579924 or 5579951 or 5580021 or 5580042 or 5580058 or 5580070 or 5580071 or 5580231 or 5580262 or 5580293 or 5580309,5570158 or 5573819 or 5577397,N/A,N/A,110673983 or 110673991 or 110674056 or 110674064 or 110674134 or 110674773 or 110674830 or 110675162 or 110675203 or 110675318 or 110675593 or 110675597 or 110675781 or 110675821 or 110676139 or 110676223 or 110676828 or 110677704 or 110677712 or 110677770 or 110678090 or 110678150 or 110678158 or 110678273 or 110678329 or 110678344 or 110678484 or 110678530 or 110678734 or 110678859 or 110678884 or 110678909 or 110679108 or 110679174 or 110680210 or 110680222 or 110680223 or 110680330 or 110680342 or 110680370 or 110680404 or 110680477 or 110680553 or 110680567 or 110680817 or 110680912 or 110680936 or 110681032 or 110681072 or 110681082 or 110681137 or 110681184 or 110681320 or 110681528 or 23687419 or 23687526 or 23687606 or 23687608 or 23687721 or 23687769 or 23687788 or 23687988 or 23687992 or 33307543 or 5563554 or 5563667 or 5563731 or 5563849 or 5563900 or 5563943 or 5563960 or 5563972 or 5563992 or 5564074 or 5564092 or 5564106 or 5564188 or 5564254 or 5564320 or 5564379 or 5564399 or 5564400 or 5564539 or 5564597 or 5564635 or 5564767 or 5564781 or 5564792 or 5564852 or 5564860 or 5564869 or 5564882 or 5564920 or 5564921 or 5565019 or 5565051 or 5565056 or 5565060 or 5565085 or 5565087 or 5565122 or 5565190 or 5565224 or 5565268 or 5565300 or 5565307 or 5565387 or 5565405 or 5565480 or 5565492 or 5565549 or 5565623 or 5565647 or 5565652 or 5565654 or 5565734 or 5565739 or 5565755 or 5565760 or 5565787 or 5565920 or 5565927 or 5565935 or 5566072 or 5566119 or 5566141 or 5566370 or 5566466 or 5566526 or 5566562 or 5566563 or 5566589 or 5566594 or 5566612 or 5566650 or 5566652 or 5566658 or 5566699 or 5566729 or 5566799 or 5566809 or 5566859 or 5566879 or 5566976 or 5566990 or 5567059 or 5567068 or 5567128 or 5567180 or 5567213 or 5567250 or 5567254 or 5567255 or 5567344 or 5567353 or 5567402 or 5567448 or 5567660 or 5567709 or 5567850 or 5567894 or 5567950 or 5568011 or 5568076 or 5568081 or 5568104 or 5568141 or 5568184 or 5568212 or 5568216 or 5568222 or 5568289 or 5568482 or 5568549 or 5568570 or 5568589 or 5568607 or 5568690 or 5568788 or 5568836 or 5568853 or 5568878 or 5568880 or 5568914 or 5568948 or 5568975 or 5568998 or 5569014 or 5569076 or 5569086 or 5569161 or 5569183 or 5569245 or 5569268 or 5569277 or 5569389 or 5569434 or 5569464 or 5569512 or 5569638 or 5569700 or 5569757 or 5569796 or 5569841 or 5569929 or 5569948 or 5570012 or 5570050 or 5570119 or 5570148 or 5570171 or 5570176 or 5570234 or 5570505 or 5570566 or 5570567 or 5570658 or 5570673 or 5570686 or 5570719 or 5570735 or 5570746 or 5570780 or 5570783 or 5570822 or 5570853 or 5570858 or 5570859 or 5570863 or 5570867 or 5570930 or 5570936 or 5571006 or 5571008 or 5571080 or 5571108 or 5571150 or 5571171 or 5571202 or 5571269 or 5571289 or 5571294 or 5571306 or 5571322 or 5571419 or 5571427 or 5571444 or 5571507 or 5571511 or 5571651 or 5571661 or 5571662 or 5571700 or 5571734 or 5571763 or 5571766 or 5571770 or 5571772 or 5571789 or 5571847 or 5571874 or 5571900 or 5571952 or 5571977 or 5572038 or 5572061 or 5572204 or 5572265 or 5572347 or 5572501 or 5572534 or 5572569 or 5572595 or 5572600 or 5572663 or 5572691 or 5572699 or 5572723 or 5572735 or 5572778 or 5572782 or 5572840 or 5572854 or 5572857 or 5572929 or 5572930 or 5572947 or 5572988 or 5572998 or 5573026 or 5573027 or 5573188 or 5573219 or 5573243 or 5573277 or 5573310 or 5573319 or 5573326 or 5573337 or 5573372 or 5573389 or 5573418 or 5573451 or 5573467 or 5573522 or 5573545 or 5573578 or 5573600 or 5573627 or 5573710 or 5573731 or 5573732 or 5573814 or 5573819 or 5573862 or 5573872 or 5573874 or 5573875 or 5573884 or 5573936 or 5573942 or 5573964 or 5573968 or 5574015 or 5574061 or 5574080 or 5574130 or 5574177 or 5574194 or 5574244 or 5574245 or 5574334 or 5574336 or 5574409 or 5574421 or 5574452 or 5574454 or 5574518 or 5574612 or 5574622 or 5574647 or 5574670 or 5574678 or 5574709 or 5574710 or 5574745 or 5574815 or 5574816 or 5574825 or 5574835 or 5574870 or 5574925 or 5574977 or 5574980 or 5575032 or 5575094 or 5575149 or 5575196 or 5575236 or 5575238 or 5575268 or 5575284 or 5575374 or 5575376 or 5575411 or 5575440 or 5575487 or 5575535 or 5575569 or 5575707 or 5575718 or 5575758 or 5575790 or 5575808 or 5575828 or 5575848 or 5575914 or 5575917 or 5575924 or 5575949 or 5575957 or 5576012 or 5576158 or 5576192 or 5576214 or 5576237 or 5576340 or 5576352 or 5576486 or 5576498 or 5576572 or 5576605 or 5576672 or 5576674 or 5576676 or 5576678 or 5576765 or 5576835 or 5577008 or 5577035 or 5577045 or 5577060 or 5577191 or 5577231 or 5577270 or 5577278 or 5577282 or 5577289 or 5577365 or 5577381 or 5577392 or 5577397 or 5577399 or 5577407 or 5577436 or 5577449 or 5577460 or 5577471 or 5577484 or 5577487 or 5577537 or 5577628 or 5577693 or 5577723 or 5577739 or 5577747 or 5577780 or 5577804 or 5577809 or 5577810 or 5577999 or 5578081 or 5578093 or 5578230 or 5578276 or 5578301 or 5578308 or 5578320 or 5578336 or 5578348 or 5578399 or 5578442 or 5578491 or 5578497 or 5578574 or 5578606 or 5578613 or 5578647 or 5578715 or 5578720 or 5578721 or 5578731 or 5578750 or 5578760 or 5578943 or 5578966 or 5578999 or 5579027 or 5579050 or 5579061 or 5579062 or 5579109 or 5579113 or 5579200 or 5579216 or 5579220 or 5579330 or 5579485 or 5579494 or 5579633 or 5579656 or 5579809 or 5579834 or 5579878 or 5579886 or 5579907 or 5579924 or 5579951 or 5580021 or 5580042 or 5580058 or 5580070 or 5580071 or 5580231 or 5580262 or 5580293 or 5580309,N/A,N/A,N/A,N/A,NTP3e,RXN0_5462,NTP3,N/A,N/A,RXN0_5462,N/A,N/A,N/A,N/A
MNXR152630,5568814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,r1315,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR158607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_EX_pro__L_e,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR172278,N/A,N/A,5569095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_GDPMNH,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR162548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_RHACOAE141, RHACOAE141",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR106258,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR186871,N/A,110681198 or 5564678 or 5566778 or 5567009 or 5567014 or 5567015 or 5567412 or 5575448 or 5578387,N/A,N/A,N/A,110681198 or 5564678 or 5566778 or 5567009 or 5567014 or 5567015 or 5567412 or 5575448 or 5578387,5578387,N/A,5578387,N/A,N/A,RXN_18917,N/A,N/A,N/A,RXN_18917,RXN_18917,N/A,RXN_18917,N/A
MNXR163198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR154999,5566521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C161OHc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99233,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"rxn16289_c0, rxn16289_r0",N/A,N/A,N/A,N/A,N/A
MNXR149939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110676479 or 110676480 or 110681460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07486,N/A,N/A
MNXR143334,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2041C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR164788,N/A,5566585 or 5570136,N/A,N/A,N/A,5566585 or 5570136,N/A,N/A,N/A,N/A,N/A,RXN_20406,N/A,N/A,N/A,RXN_20406,N/A,N/A,N/A,N/A
MNXR190718,N/A,110676297 or 5563575 or 5563586 or 5563591 or 5564110 or 5568965 or 5570159 or 5574391 or 5576170,110674492 or 110679315 or 5564110 or 5571857 or 5574391 or 5576170,110676297 or 5564110 or 5574391 or 5576170,Unknown,110676297 or 5563575 or 5563586 or 5563591 or 5564110 or 5568965 or 5570159 or 5574391 or 5576170,110676297 or 5564849 or 5576170,110676297 or 5576170,110676297 or 5564849 or 5576170,cyn:Cyan7425_3912 or dda:Dd703_2741 or hth:HTH_0066 or trd:THERU_03660,N/A,GDPKIN_RXN,R_NDPK1,R00330__in,"R_rxn00237_c0, R_rxn00237_d0, R_rxn00237_m0, R_rxn00237_n0, R_rxn00237_x0",GDPKIN_RXN,GDPKIN_RXN,R00330,GDPKIN_RXN,rxn33024_c
MNXR191308,N/A,N/A,N/A,5563904 or 5572081 or 5572923 or 5575271 or 5576217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07897__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111669,N/A,N/A,N/A,5573392,N/A,N/A,N/A,5573392,5573392,aza:AZKH_0515,N/A,N/A,N/A,"R08090__in, R08090__in",N/A,N/A,N/A,R08090,4.1.3.26_RXN,rxn07879_c
MNXR148682,N/A,N/A,N/A,N/A,N/A,N/A,5572000,N/A,5572000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.1.4.39_RXN,N/A,3.1.4.39_RXN,N/A
MNXR134196,N/A,N/A,N/A,110678731 or 5577930 or 5578478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R00106__in, R00106__in",N/A,N/A,N/A,N/A,N/A,N/A
MNXR147749,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110674222 or 110674342 or 110674343 or 110678457 or 110678458 or 110679123 or 110679382 or 110680506 or 110681119 or 110681120 or 110681121 or 110681126 or 23687515 or 23687711 or 5563676 or 5563699 or 5564068 or 5564085 or 5564668 or 5564669 or 5565636 or 5565685 or 5565897 or 5566007 or 5566024 or 5566029 or 5566033 or 5566849 or 5567092 or 5567205 or 5567206 or 5567218 or 5567220 or 5567295 or 5567363 or 5568373 or 5568375 or 5568613 or 5568614 or 5568615 or 5568616 or 5568617 or 5568629 or 5568692 or 5568697 or 5568699 or 5568700 or 5568701 or 5568702 or 5568703 or 5568704 or 5569828 or 5570298 or 5571102 or 5571433 or 5572655 or 5572656 or 5573759 or 5574241 or 5574243 or 5574426 or 5574468 or 5574470 or 5574471 or 5574934 or 5575613 or 5575961 or 5576143 or 5576144 or 5576146 or 5576147 or 5576149 or 5576150 or 5576151 or 5576256 or 5576494 or 5576495 or 5576496 or 5576497 or 5576634 or 5576804 or 5577513 or 5577514 or 5577515 or 5577516 or 5577726 or 5577731 or 5578347 or 5579516 or 5580075 or 5580076 or 5580214,N/A,N/A,N/A,N/A,N/A,R02687__in,N/A,N/A,N/A,R02687,N/A,N/A
MNXR125830,N/A,5575432,5575432,N/A,Unknown,5575432,N/A,5575432,5575432,hoh:Hoch_4248,MDRPD,R145_RXN,"MDRPD, R_MDRPD",N/A,"R_rxn05104_c0, R_rxn05104_d0, rxn05104_c0, rxn05104_d0",R145_RXN,N/A,R07392,R145_RXN,rxn05104_c
MNXR211918,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR117207,N/A,5569649,N/A,N/A,N/A,5569649,N/A,N/A,N/A,N/A,N/A,RXN_11878,N/A,N/A,N/A,RXN_11878,N/A,N/A,N/A,N/A
MNXR97433,5569430,5569430,N/A,5569430,N/A,5569430,5569430,5569430,5569430,hag:BB497_05880 or hhh:CLM76_07955,DHPM2,RXN_11211,"DHPM2, R_DHPM2",R03055__in,N/A,RXN_11211,RXN_11211,R03055,RXN_11211,rxn02190_c
MNXR163047,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR101011,N/A,N/A,5577354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"LALGP, R_LALGP",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR100167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153527,N/A,N/A,110681105,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_FCLPA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR114957,N/A,110678056 or 5575285,N/A,N/A,N/A,110678056 or 5575285,110678056 or 5575285,N/A,110678056 or 5575285,N/A,N/A,1.2.1.31_RXN,N/A,N/A,N/A,1.2.1.31_RXN,1.2.1.31_RXN,N/A,1.2.1.31_RXN,N/A
MNXR102746,5576326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"PI4P3Ker, PI4P3Kn",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR116393,N/A,5572342,N/A,N/A,N/A,5572342,5564679 or 5564683 or 5564694 or 5566459 or 5567513 or 5569378 or 5575117 or 5577425,N/A,5564679 or 5564683 or 5564694 or 5566459 or 5567513 or 5569378 or 5575117 or 5577425,N/A,N/A,RXN_10471,N/A,N/A,N/A,RXN_10471,RXN_10471,N/A,RXN_10471,N/A
MNXR211624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103734,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2857C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR111706,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23687932,23687932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R08127,R08127,N/A
MNXR146047,N/A,5574542,N/A,N/A,N/A,5574542,5574542,N/A,5574542,N/A,N/A,RXN_9779,N/A,N/A,N/A,RXN_9779,RXN_9779,N/A,RXN_9779,N/A
MNXR153200,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_rxn01256_c0, R_rxn01256_d0, rxn01256_c0, rxn01256_d0",N/A,N/A,N/A,N/A,N/A
MNXR103794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3112C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR208211,N/A,N/A,N/A,N/A,N/A,5570587 or 5574675 or 5574682 or 5575813,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23503,N/A,N/A,N/A,N/A
MNXR99368,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR102408,5573735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"PCHOLP_hs, PCHOLPg_hs, PCHOLPm_hs, PCHOLPrm_hs",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR110956,N/A,110681058,N/A,110681058 or 5565846,Unknown,110681058,N/A,110681058,110681058,N/A,N/A,2.5.1.39_RXN,N/A,R07273__in,"R_rxn05034_m0, rxn05034_m0",2.5.1.39_RXN,N/A,R07273,2.5.1.39_RXN,N/A
MNXR116079,N/A,110678469 or 110678504 or 110681452 or 33307548 or 33307554 or 33307561 or 33307567 or 33307568 or 33307571 or 5564962 or 5565541 or 5566654 or 5567793 or 5567821 or 5568708 or 5568828 or 5569074 or 5569497 or 5569992 or 5570670 or 5571450 or 5571907 or 5572650 or 5573615 or 5573990 or 5574429 or 5574746 or 5576501 or 5577026 or 5578538 or 5579021 or 5580036 or 5580278,N/A,N/A,N/A,110678469 or 110678504 or 110681452 or 33307548 or 33307554 or 33307561 or 33307567 or 33307568 or 33307571 or 5564962 or 5565541 or 5566654 or 5567793 or 5567821 or 5568708 or 5568828 or 5569074 or 5569497 or 5569992 or 5570670 or 5571450 or 5571907 or 5572650 or 5573615 or 5573990 or 5574429 or 5574746 or 5576501 or 5577026 or 5578538 or 5579021 or 5580036 or 5580278,N/A,N/A,N/A,N/A,N/A,NADH_DEHYDROGENASE_QUINONE_RXN,N/A,N/A,N/A,NADH_DEHYDROGENASE_QUINONE_RXN,N/A,N/A,N/A,N/A
MNXR111447,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_8497,N/A,N/A,N/A,N/A
MNXR188129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_EX_glcurm_e, R_GLCURtex",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99103,N/A,N/A,5568814,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"FA161ACPHi, R_FA161ACPHi",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211507,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR144928,N/A,5566120 or 5566514,N/A,N/A,N/A,5566120 or 5566514,N/A,N/A,N/A,nao:Y958_20885 or spun:BFF78_37940,N/A,RXN_11501,N/A,R03634__in,N/A,RXN_11501,N/A,N/A,N/A,rxn38341_c
MNXR112445,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5568977,5568977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R08955,R08955,N/A
MNXR191432,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5565330,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_13750,N/A
MNXR145028,N/A,N/A,N/A,5577530 or 5578384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04494__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118076,N/A,N/A,N/A,N/A,N/A,N/A,110680480 or 110681120 or 110681124 or 5569229 or 5571034 or 5571433 or 5577512 or 5577515,N/A,110680480 or 110681120 or 110681124 or 5569229 or 5571034 or 5571433 or 5577512 or 5577515,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_13424,N/A,RXN_13424,N/A
MNXR122928,N/A,N/A,N/A,N/A,N/A,110675236 or 110680920 or 110681118 or 5563869 or 5565951 or 5567894 or 5568814 or 5568917 or 5569887 or 5570005 or 5570229 or 5572161 or 5573417 or 5573603 or 5573927 or 5573929 or 5573931 or 5575559 or 5577268 or 5579662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RXN_9655, RXN66_628",N/A,N/A,N/A,N/A
MNXR154111,23687481 or 23687717 or 23687959 or 5564748 or 5564749 or 5564750 or 5564751 or 5564752 or 5564753 or 5564754 or 5564756 or 5564757 or 5564758 or 5564759 or 5564760 or 5564763 or 5564764 or 5564963 or 5564964 or 5564966 or 5565578 or 5565579 or 5565588 or 5568652 or 5568653 or 5569214 or 5569820 or 5569821 or 5569822 or 5569823 or 5571141 or 5571193 or 5571382 or 5571524 or 5571526 or 5571528 or 5571529 or 5571531 or 5571532 or 5571533 or 5571536 or 5571537 or 5571538 or 5571539 or 5571540 or 5571541 or 5571543 or 5571544 or 5571549 or 5572180 or 5572441 or 5572936 or 5572939 or 5575451 or 5575453 or 5576368 or 5576391 or 5578919 or 5578920 or 5579926 or 5579927 or 5579928 or 5579929 or 5579933 or 5580020 or AAEL002872 or AAEL012491 or AAEL014607 or AAEL014608,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6MSMVhep,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR105119,5570159,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"UMPK2, UMPK2n",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR95539,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,AGLPR,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR104899,N/A,5572349,N/A,N/A,N/A,5572349,5572349,5572349,5572349,N/A,N/A,TRIMETHYLLYSINE_DIOXYGENASE_RXN,N/A,R03451__in,N/A,TRIMETHYLLYSINE_DIOXYGENASE_RXN,TRIMETHYLLYSINE_DIOXYGENASE_RXN,R03451,TRIMETHYLLYSINE_DIOXYGENASE_RXN,N/A
