MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR95198,CBJ49265.1,CBJ49265.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-13617,"ACACT4, ACACT4m",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99400,N/A,N/A,CBJ26764.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_FAS161,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR117128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR192570,CBN74385.1 or CBN74599.1,CBN74385.1 or CBN79426.1,N/A,N/A,N/A,CBN74385.1 or CBN79426.1,N/A,N/A,CBN74385.1,N/A,RXN-7163,RXN_7163,N/A,N/A,N/A,RXN_7163,N/A,N/A,RXN_7163,N/A
MNXR122782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153163,CBJ27522.1,CBJ27522.1,CBJ27522.1,CBJ27522.1,CBJ27522.1 or CBJ31939.1,CBJ27522.1,N/A,N/A,CBJ27522.1,pcu:PC_RS07610,2.7.1.148-RXN,"2.7.1.148_RXN, CMK","R_CDPMEK, R_CDPMEK_1","R05634__chlo, R05634__cytop","R_rxn03908_d0, rxn03908_d0",2.7.1.148_RXN,N/A,N/A,2.7.1.148_RXN,rxn27525_c
MNXR97185,N/A,CBN75987.1,N/A,N/A,CBN75987.1,N/A,N/A,N/A,N/A,N/A,RXN0-5254,DCMAH,N/A,N/A,rxn01217_c0,N/A,N/A,N/A,N/A,N/A
MNXR112143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBN73999.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXNQT_4163,N/A
MNXR119943,N/A,CBN73797.1 or CBN75459.1,N/A,N/A,N/A,CBN73797.1 or CBN75459.1,N/A,N/A,N/A,N/A,N/A,RXN_16206,N/A,N/A,N/A,RXN_16206,N/A,N/A,N/A,N/A
MNXR96494,N/A,(CBJ25498.1 and CBN78093.1) or (CBJ31344.1 and CBN78093.1),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CCP2m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR108813,N/A,N/A,N/A,CBN79009.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04328__cytop,N/A,N/A,N/A,N/A,N/A,N/A
MNXR123267,CBJ29562.1 or CBN74743.1 or CBN76855.1 or CBN78601.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN0-5419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR115916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR113453,N/A,CBJ27312.1,N/A,CBJ27312.1,N/A,N/A,N/A,N/A,CBJ27312.1,N/A,N/A,RXN_13193,N/A,"R10070__chlo, R10070__cytop",N/A,N/A,N/A,N/A,R10070,N/A
MNXR151197,N/A,CBJ27961.1 or CBN77384.1,N/A,N/A,N/A,CBJ27961.1 or CBN77384.1,N/A,N/A,N/A,N/A,N/A,RXN_10977,N/A,N/A,N/A,RXN_10977,N/A,N/A,N/A,N/A
MNXR111667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,halc:EY643_13475,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn07877_c
MNXR151281,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_17482,N/A,N/A,N/A,N/A
MNXR190613,CBN78937.1,CBJ30823.1 or CBN78937.1,CBN78937.1,CBN78937.1,Unknown,CBJ30823.1 or CBN78937.1,N/A,CBN78937.1,CBN78937.1,vbc:C5Q97_13470,AMPSYN-RXN,AMPSYN_RXN,R_ADSL1r,R01083__cytop,"R_rxn00800_d0, rxn00800_d0",AMPSYN_RXN,N/A,R01083,AMPSYN_RXN,rxn27708_c
MNXR115751,CBJ25849.1 or CBJ28014.1 or CBJ30286.1 or CBJ31820.1 or CBJ48773.1 or CBN74856.1,CBJ25849.1 or CBJ30286.1 or CBJ31820.1 or CBJ49178.1,N/A,N/A,N/A,CBJ25849.1 or CBJ30286.1 or CBJ31820.1 or CBJ49178.1,CBJ30286.1 or CBJ31820.1 or CBJ48773.1,N/A,CBJ30286.1 or CBJ31820.1 or CBJ48773.1,N/A,CDPDIGLYSYN-RXN,CDPDIGLYSYN_RXN,N/A,N/A,N/A,CDPDIGLYSYN_RXN,CDPDIGLYSYN_RXN,N/A,CDPDIGLYSYN_RXN,N/A
MNXR119160,N/A,CBJ32519.1 or CBN75175.1,N/A,N/A,N/A,CBJ32519.1 or CBN75175.1,CBJ32519.1,N/A,CBJ32519.1,N/A,N/A,RXN_15133,N/A,N/A,N/A,RXN_15133,RXN_15133,N/A,RXN_15133,N/A
MNXR117456,CBJ31655.1 or CBJ31656.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-12270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR107656,N/A,N/A,N/A,N/A,N/A,N/A,N/A,CBJ33374.1,CBJ33374.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02671,R02671,N/A
MNXR117408,N/A,CBJ27569.1 or CBJ31334.1 or CBN74783.1,N/A,N/A,N/A,CBJ27569.1 or CBJ31334.1 or CBN74783.1,N/A,N/A,N/A,N/A,N/A,RXN_12201,N/A,N/A,N/A,RXN_12201,N/A,N/A,N/A,N/A
MNXR189108,N/A,CBJ29069.1,N/A,N/A,N/A,CBJ29069.1,N/A,N/A,N/A,bme:BMEI0941 or srg:XF24_01035 or vin:AKJ08_0363,N/A,3.6.1.17_RXN,N/A,N/A,N/A,3.6.1.17_RXN,N/A,N/A,N/A,rxn32324_c
MNXR175854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR102209,CBJ48414.1,CBJ26895.1 or CBJ28070.1 or CBJ32442.1,N/A,CBJ26895.1,N/A,CBJ26895.1 or CBJ28070.1 or CBJ32442.1,CBJ26895.1,CBJ26895.1,CBJ26895.1,dru:Desru_2167 or nsh:GXM_10276 or pph:Ppha_0879,RXN-9524,"ORDC, ORDCh, ORNDECARBOX_RXN",N/A,R00670__cytop,N/A,ORNDECARBOX_RXN,ORNDECARBOX_RXN,R00670,ORNDECARBOX_RXN,rxn31977_c
MNXR188539,N/A,CBJ25459.1 or CBJ25567.1 or CBJ25582.1 or CBJ25597.1 or CBJ25619.1 or CBJ25673.1 or CBJ25819.1 or CBJ25832.1 or CBJ25862.1 or CBJ25902.1 or CBJ25903.1 or CBJ26007.1 or CBJ26088.1 or CBJ26119.1 or CBJ26121.1 or CBJ26130.1 or CBJ26144.1 or CBJ26145.1 or CBJ26156.1 or CBJ26203.1 or CBJ26285.1 or CBJ26286.1 or CBJ26322.1 or CBJ26371.1 or CBJ26461.1 or CBJ26477.1 or CBJ26510.1 or CBJ26524.1 or CBJ26544.1 or CBJ26552.1 or CBJ26585.1 or CBJ26626.1 or CBJ26628.1 or CBJ26663.1 or CBJ26708.1 or CBJ26709.1 or CBJ26788.1 or CBJ26838.1 or CBJ26876.1 or CBJ26881.1 or CBJ26920.1 or CBJ26936.1 or CBJ26987.1 or CBJ27082.1 or CBJ27084.1 or CBJ27122.1 or CBJ27141.1 or CBJ27144.1 or CBJ27147.1 or CBJ27152.1 or CBJ27181.1 or CBJ27232.1 or CBJ27291.1 or CBJ27307.1 or CBJ27444.1 or CBJ27456.1 or CBJ27499.1 or CBJ27593.1 or CBJ27601.1 or CBJ27612.1 or CBJ27673.1 or CBJ27784.1 or CBJ27797.1 or CBJ27873.1 or CBJ27907.1 or CBJ27911.1 or CBJ27989.1 or CBJ27994.1 or CBJ28010.1 or CBJ28050.1 or CBJ28099.1 or CBJ28124.1 or CBJ28130.1 or CBJ28278.1 or CBJ28298.1 or CBJ28361.1 or CBJ28362.1 or CBJ28364.1 or CBJ28373.1 or CBJ28541.1 or CBJ28573.1 or CBJ28718.1 or CBJ28848.1 or CBJ28935.1 or CBJ28936.1 or CBJ29030.1 or CBJ29057.1 or CBJ29085.1 or CBJ29096.1 or CBJ29114.1 or CBJ29115.1 or CBJ29130.1 or CBJ29153.1 or CBJ29174.1 or CBJ29197.1 or CBJ29212.1 or CBJ29342.1 or CBJ29345.1 or CBJ29357.1 or CBJ29470.1 or CBJ29507.1 or CBJ29591.1 or CBJ29595.1 or CBJ29784.1 or CBJ29803.1 or CBJ29839.1 or CBJ29889.1 or CBJ29998.1 or CBJ30064.1 or CBJ30116.1 or CBJ30201.1 or CBJ30312.1 or CBJ30358.1 or CBJ30400.1 or CBJ30463.1 or CBJ30470.1 or CBJ30494.1 or CBJ30606.1 or CBJ30613.1 or CBJ30645.1 or CBJ30657.1 or CBJ30684.1 or CBJ30697.1 or CBJ30729.1 or CBJ30754.1 or CBJ30850.1 or CBJ30890.1 or CBJ30963.1 or CBJ31095.1 or CBJ31111.1 or CBJ31177.1 or CBJ31305.1 or CBJ31339.1 or CBJ31346.1 or CBJ31365.1 or CBJ31561.1 or CBJ31567.1 or CBJ31592.1 or CBJ31636.1 or CBJ31734.1 or CBJ31801.1 or CBJ31815.1 or CBJ31870.1 or CBJ31872.1 or CBJ31903.1 or CBJ31925.1 or CBJ31977.1 or CBJ31978.1 or CBJ31982.1 or CBJ32098.1 or CBJ32104.1 or CBJ32112.1 or CBJ32211.1 or CBJ32297.1 or CBJ32298.1 or CBJ32329.1 or CBJ32453.1 or CBJ32499.1 or CBJ32550.1 or CBJ32567.1 or CBJ32599.1 or CBJ32625.1 or CBJ32638.1 or CBJ32676.1 or CBJ32698.1 or CBJ32723.1 or CBJ32765.1 or CBJ32766.1 or CBJ32863.1 or CBJ32893.1 or CBJ32894.1 or CBJ32985.1 or CBJ33021.1 or CBJ33047.1 or CBJ33071.1 or CBJ33219.1 or CBJ33234.1 or CBJ33278.1 or CBJ33290.1 or CBJ33348.1 or CBJ33353.1 or CBJ33469.1 or CBJ33475.1 or CBJ33553.1 or CBJ33586.1 or CBJ33811.1 or CBJ33832.1 or CBJ34003.1 or CBJ34121.1 or CBJ34159.1 or CBJ34241.1 or CBJ34262.1 or CBJ48309.1 or CBJ48461.1 or CBJ48633.1 or CBJ48650.1 or CBJ48676.1 or CBJ48797.1 or CBJ48854.1 or CBJ48924.1 or CBJ48925.1 or CBJ49006.1 or CBJ49083.1 or CBJ49156.1 or CBJ49181.1 or CBJ49194.1 or CBJ49229.1 or CBN73779.1 or CBN73835.1 or CBN73878.1 or CBN73927.1 or CBN73968.1 or CBN73971.1 or CBN74012.1 or CBN74047.1 or CBN74062.1 or CBN74093.1 or CBN74125.1 or CBN74160.1 or CBN74235.1 or CBN74276.1 or CBN74300.1 or CBN74305.1 or CBN74377.1 or CBN74395.1 or CBN74418.1 or CBN74428.1 or CBN74483.1 or CBN74492.1 or CBN74507.1 or CBN74574.1 or CBN74577.1 or CBN74611.1 or CBN74630.1 or CBN74720.1 or CBN74721.1 or CBN74879.1 or CBN74888.1 or CBN74893.1 or CBN74933.1 or CBN75086.1 or CBN75090.1 or CBN75187.1 or CBN75194.1 or CBN75240.1 or CBN75277.1 or CBN75290.1 or CBN75296.1 or CBN75303.1 or CBN75372.1 or CBN75449.1 or CBN75457.1 or CBN75478.1 or CBN75519.1 or CBN75554.1 or CBN75570.1 or CBN75577.1 or CBN75578.1 or CBN75595.1 or CBN75609.1 or CBN75722.1 or CBN75724.1 or CBN75783.1 or CBN75784.1 or CBN75874.1 or CBN75893.1 or CBN76011.1 or CBN76021.1 or CBN76113.1 or CBN76186.1 or CBN76190.1 or CBN76243.1 or CBN76266.1 or CBN76267.1 or CBN76294.1 or CBN76493.1 or CBN76508.1 or CBN76517.1 or CBN76611.1 or CBN76650.1 or CBN76831.1 or CBN76832.1 or CBN76877.1 or CBN76883.1 or CBN76893.1 or CBN76937.1 or CBN76950.1 or CBN76951.1 or CBN76972.1 or CBN76984.1 or CBN77004.1 or CBN77053.1 or CBN77092.1 or CBN77094.1 or CBN77095.1 or CBN77132.1 or CBN77136.1 or CBN77163.1 or CBN77168.1 or CBN77357.1 or CBN77526.1 or CBN77668.1 or CBN77688.1 or CBN77726.1 or CBN77758.1 or CBN77853.1 or CBN77992.1 or CBN78025.1 or CBN78037.1 or CBN78038.1 or CBN78084.1 or CBN78089.1 or CBN78115.1 or CBN78138.1 or CBN78157.1 or CBN78243.1 or CBN78334.1 or CBN78370.1 or CBN78425.1 or CBN78426.1 or CBN78439.1 or CBN78455.1 or CBN78461.1 or CBN78536.1 or CBN78716.1 or CBN78950.1 or CBN79008.1 or CBN79051.1 or CBN79121.1 or CBN79143.1 or CBN79208.1 or CBN79286.2 or CBN79305.1 or CBN79407.1 or CBN79440.1 or CBN79482.1 or CBN79493.1 or CBN79572.1 or CBN79662.1 or CBN79676.1 or CBN79742.1 or CBN79743.1 or CBN79744.1 or CBN79764.1 or CBN79787.1 or CBN79814.1 or CBN79839.1 or CBN79840.1 or CBN79972.1 or CBN79983.1 or CBN80029.1 or CBN80087.1 or CBN80092.1 or CBN80114.1 or CBN80473.1 or CBN80478.1,N/A,Esi_0117.0033,CBJ48873.1,CBJ25459.1 or CBJ25567.1 or CBJ25582.1 or CBJ25597.1 or CBJ25619.1 or CBJ25673.1 or CBJ25819.1 or CBJ25832.1 or CBJ25862.1 or CBJ25902.1 or CBJ25903.1 or CBJ26007.1 or CBJ26088.1 or CBJ26119.1 or CBJ26121.1 or CBJ26130.1 or CBJ26144.1 or CBJ26145.1 or CBJ26156.1 or CBJ26203.1 or CBJ26285.1 or CBJ26286.1 or CBJ26322.1 or CBJ26371.1 or CBJ26461.1 or CBJ26477.1 or CBJ26510.1 or CBJ26524.1 or CBJ26544.1 or CBJ26552.1 or CBJ26585.1 or CBJ26626.1 or CBJ26628.1 or CBJ26663.1 or CBJ26708.1 or CBJ26709.1 or CBJ26788.1 or CBJ26838.1 or CBJ26876.1 or CBJ26881.1 or CBJ26920.1 or CBJ26936.1 or CBJ26987.1 or CBJ27082.1 or CBJ27084.1 or CBJ27122.1 or CBJ27141.1 or CBJ27144.1 or CBJ27147.1 or CBJ27152.1 or CBJ27181.1 or CBJ27232.1 or CBJ27291.1 or CBJ27307.1 or CBJ27444.1 or CBJ27456.1 or CBJ27499.1 or CBJ27593.1 or CBJ27601.1 or CBJ27612.1 or CBJ27673.1 or CBJ27784.1 or CBJ27797.1 or CBJ27873.1 or CBJ27907.1 or CBJ27911.1 or CBJ27989.1 or CBJ27994.1 or CBJ28010.1 or CBJ28050.1 or CBJ28099.1 or CBJ28124.1 or CBJ28130.1 or CBJ28278.1 or CBJ28298.1 or CBJ28361.1 or CBJ28362.1 or CBJ28364.1 or CBJ28373.1 or CBJ28541.1 or CBJ28573.1 or CBJ28718.1 or CBJ28848.1 or CBJ28935.1 or CBJ28936.1 or CBJ29030.1 or CBJ29057.1 or CBJ29085.1 or CBJ29096.1 or CBJ29114.1 or CBJ29115.1 or CBJ29130.1 or CBJ29153.1 or CBJ29174.1 or CBJ29197.1 or CBJ29212.1 or CBJ29342.1 or CBJ29345.1 or CBJ29357.1 or CBJ29470.1 or CBJ29507.1 or CBJ29591.1 or CBJ29595.1 or CBJ29784.1 or CBJ29803.1 or CBJ29839.1 or CBJ29889.1 or CBJ29998.1 or CBJ30064.1 or CBJ30116.1 or CBJ30201.1 or CBJ30312.1 or CBJ30358.1 or CBJ30400.1 or CBJ30463.1 or CBJ30470.1 or CBJ30494.1 or CBJ30606.1 or CBJ30613.1 or CBJ30645.1 or CBJ30657.1 or CBJ30684.1 or CBJ30697.1 or CBJ30729.1 or CBJ30754.1 or CBJ30850.1 or CBJ30890.1 or CBJ30963.1 or CBJ31095.1 or CBJ31111.1 or CBJ31177.1 or CBJ31305.1 or CBJ31339.1 or CBJ31346.1 or CBJ31365.1 or CBJ31561.1 or CBJ31567.1 or CBJ31592.1 or CBJ31636.1 or CBJ31734.1 or CBJ31801.1 or CBJ31815.1 or CBJ31870.1 or CBJ31872.1 or CBJ31903.1 or CBJ31925.1 or CBJ31977.1 or CBJ31978.1 or CBJ31982.1 or CBJ32098.1 or CBJ32104.1 or CBJ32112.1 or CBJ32211.1 or CBJ32297.1 or CBJ32298.1 or CBJ32329.1 or CBJ32453.1 or CBJ32499.1 or CBJ32550.1 or CBJ32567.1 or CBJ32599.1 or CBJ32625.1 or CBJ32638.1 or CBJ32676.1 or CBJ32698.1 or CBJ32723.1 or CBJ32765.1 or CBJ32766.1 or CBJ32863.1 or CBJ32893.1 or CBJ32894.1 or CBJ32985.1 or CBJ33021.1 or CBJ33047.1 or CBJ33071.1 or CBJ33219.1 or CBJ33234.1 or CBJ33278.1 or CBJ33290.1 or CBJ33348.1 or CBJ33353.1 or CBJ33469.1 or CBJ33475.1 or CBJ33553.1 or CBJ33586.1 or CBJ33811.1 or CBJ33832.1 or CBJ34003.1 or CBJ34121.1 or CBJ34159.1 or CBJ34241.1 or CBJ34262.1 or CBJ48309.1 or CBJ48461.1 or CBJ48633.1 or CBJ48650.1 or CBJ48676.1 or CBJ48797.1 or CBJ48854.1 or CBJ48924.1 or CBJ48925.1 or CBJ49006.1 or CBJ49083.1 or CBJ49156.1 or CBJ49181.1 or CBJ49194.1 or CBJ49229.1 or CBN73779.1 or CBN73835.1 or CBN73878.1 or CBN73927.1 or CBN73968.1 or CBN73971.1 or CBN74012.1 or CBN74047.1 or CBN74062.1 or CBN74093.1 or CBN74125.1 or CBN74160.1 or CBN74235.1 or CBN74276.1 or CBN74300.1 or CBN74305.1 or CBN74377.1 or CBN74395.1 or CBN74418.1 or CBN74428.1 or CBN74483.1 or CBN74492.1 or CBN74507.1 or CBN74574.1 or CBN74577.1 or CBN74611.1 or CBN74630.1 or CBN74720.1 or CBN74721.1 or CBN74879.1 or CBN74888.1 or CBN74893.1 or CBN74933.1 or CBN75086.1 or CBN75090.1 or CBN75187.1 or CBN75194.1 or CBN75240.1 or CBN75277.1 or CBN75290.1 or CBN75296.1 or CBN75303.1 or CBN75372.1 or CBN75449.1 or CBN75457.1 or CBN75478.1 or CBN75519.1 or CBN75554.1 or CBN75570.1 or CBN75577.1 or CBN75578.1 or CBN75595.1 or CBN75609.1 or CBN75722.1 or CBN75724.1 or CBN75783.1 or CBN75784.1 or CBN75874.1 or CBN75893.1 or CBN76011.1 or CBN76021.1 or CBN76113.1 or CBN76186.1 or CBN76190.1 or CBN76243.1 or CBN76266.1 or CBN76267.1 or CBN76294.1 or CBN76493.1 or CBN76508.1 or CBN76517.1 or CBN76611.1 or CBN76650.1 or CBN76831.1 or CBN76832.1 or CBN76877.1 or CBN76883.1 or CBN76893.1 or CBN76937.1 or CBN76950.1 or CBN76951.1 or CBN76972.1 or CBN76984.1 or CBN77004.1 or CBN77053.1 or CBN77092.1 or CBN77094.1 or CBN77095.1 or CBN77132.1 or CBN77136.1 or CBN77163.1 or CBN77168.1 or CBN77357.1 or CBN77526.1 or CBN77668.1 or CBN77688.1 or CBN77726.1 or CBN77758.1 or CBN77853.1 or CBN77992.1 or CBN78025.1 or CBN78037.1 or CBN78038.1 or CBN78084.1 or CBN78089.1 or CBN78115.1 or CBN78138.1 or CBN78157.1 or CBN78243.1 or CBN78334.1 or CBN78370.1 or CBN78425.1 or CBN78426.1 or CBN78439.1 or CBN78455.1 or CBN78461.1 or CBN78536.1 or CBN78716.1 or CBN78950.1 or CBN79008.1 or CBN79051.1 or CBN79121.1 or CBN79143.1 or CBN79208.1 or CBN79286.2 or CBN79305.1 or CBN79407.1 or CBN79440.1 or CBN79482.1 or CBN79493.1 or CBN79572.1 or CBN79662.1 or CBN79676.1 or CBN79742.1 or CBN79743.1 or CBN79744.1 or CBN79764.1 or CBN79787.1 or CBN79814.1 or CBN79839.1 or CBN79840.1 or CBN79972.1 or CBN79983.1 or CBN80029.1 or CBN80087.1 or CBN80092.1 or CBN80114.1 or CBN80473.1 or CBN80478.1,N/A,CBJ28662.1,CBJ28662.1,lpa:lpa_01464,N/A,RXN_12195,N/A,R00569__cytop,"R_rxn00408_c0, R_rxn00408_g0",RXN_12195,N/A,R00569,RXN_12195,rxn38234_c
MNXR150395,N/A,N/A,N/A,CBJ29380.1 or CBJ30732.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R08707__chlo, R08707__cytop",N/A,N/A,N/A,N/A,N/A,N/A
MNXR106760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,aol:S58_35180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15095_c
MNXR111862,N/A,N/A,N/A,CBJ48774.1,N/A,N/A,N/A,N/A,CBJ48774.1 or CBN77066.1,btk:BT9727_0165 or hma:pNG7103 or lys:LBYS11_11750 or ret:RHE_CH00460,N/A,N/A,N/A,R08310__cytop,N/A,N/A,N/A,N/A,R08310,rxn11838_c
MNXR118555,CBN77740.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-8675,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR120242,CBJ26610.1 or CBJ26611.1 or CBN78512.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN1F-165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR138493,CBJ29909.1 or CBJ49068.1 or CBN75766.1 or CBN76072.1 or CBN76519.1 or CBN77745.1 or CBN79571.1 or CBN79693.1,CBN75766.1 or CBN76519.1 or CBN77745.1 or CBN79571.1 or CBN79693.1,CBN76519.1 or CBN77745.1 or spontaneous,N/A,CBN79862.1,CBN76519.1 or CBN77745.1 or CBN79571.1 or CBN79693.1,N/A,CBN77745.1 or CBN79693.1,N/A,alg:AQULUS_11450 or bbau:AEM51_07820 or nsr:NS506_03880 or paut:Pdca_42720 or psee:FRP1_15445 or tam:Theam_1576,"CARBODEHYDRAT-RXN, RXN0-5224","HCO3E, HCO3Ehi, HCO3Em, RXN0_5224","R_H2CO3D, R_HCO3E",N/A,"rxn00102_c0, rxn00102_d0",RXN0_5224,N/A,R00132,N/A,rxn37640_c
MNXR123548,CBN76892.1 or CBN77365.1 or CBN78918.1 or CBN79001.1 or CBN79002.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-11989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR104686,N/A,(CBJ28735.1 and CBN77471.1) or (CBJ30626.1 and CBN75717.1) or CBJ32519.1 or CBN75175.1 or CBN76735.1 or CBN77733.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,TAGAH18111Z18111Z1819Z,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR119894,CBJ48755.1,CBJ25798.1 or CBJ26621.1 or CBJ28807.1 or CBJ31349.1,N/A,N/A,N/A,CBJ25798.1 or CBJ26621.1 or CBJ28807.1 or CBJ31349.1,N/A,N/A,N/A,N/A,RXN-16152,RXN_16152,N/A,N/A,N/A,RXN_16152,N/A,N/A,N/A,N/A
MNXR152675,N/A,N/A,N/A,CBJ48414.1,N/A,N/A,N/A,N/A,CBJ28015.1 or CBJ28016.1 or CBJ28018.1 or CBJ31195.1 or CBJ33584.1 or CBJ48414.1 or CBN74948.1 or CBN74950.1 or CBN75739.1 or CBN76651.1 or CBN78054.1 or CBN78841.1,N/A,N/A,N/A,N/A,"R04953__chlo, R04953__cytop",N/A,N/A,N/A,N/A,R04953,N/A
MNXR140574,CBJ26100.1 or CBJ26832.1 or CBJ28850.1 or CBJ28851.1 or CBJ30560.1 or CBJ33799.1 or CBJ33800.1 or CBJ33801.1 or CBJ33854.1 or CBJ33855.1 or CBJ34131.1 or CBN74310.1 or CBN74506.1 or CBN76202.1 or CBN76204.1 or CBN76205.1 or CBN76861.1 or CBN80267.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN-15680,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR164622,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_20154,N/A,N/A,N/A,N/A
MNXR115464,CBN76050.1 or CBN80167.1,CBJ25972.1 or CBJ26301.1 or CBJ26739.1 or CBJ26874.1 or CBJ27090.1 or CBJ27154.1 or CBJ27410.1 or CBJ27411.1 or CBJ28032.1 or CBJ28337.1 or CBJ28652.1 or CBJ28839.1 or CBJ29221.1 or CBJ29280.1 or CBJ29778.1 or CBJ30123.1 or CBJ30704.1 or CBJ31113.1 or CBJ31146.1 or CBJ33311.1 or CBJ33456.1 or CBJ33952.1 or CBJ33989.1 or CBJ34030.1 or CBJ34206.1 or CBJ48296.1 or CBJ48811.1 or CBJ49248.1 or CBN73952.1 or CBN74051.1 or CBN74064.1 or CBN74067.1 or CBN74174.1 or CBN74390.1 or CBN74501.1 or CBN75129.1 or CBN75420.1 or CBN75429.1 or CBN75572.1 or CBN75923.1 or CBN76702.1 or CBN76948.1 or CBN77073.1 or CBN77722.1 or CBN77765.1 or CBN77932.1 or CBN77936.1 or CBN78075.1 or CBN78094.1 or CBN78161.1 or CBN78694.1 or CBN78939.1 or CBN79390.2 or CBN79529.1 or CBN79665.1 or CBN80109.1 or CBN80155.1 or CBN80156.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FORMATETHFLIG-RXN,3.4.19.12_RXN,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR99876,CBJ31247.1 or CBJ31722.1 or CBJ32452.1,CBJ31036.1 or CBJ31247.1 or CBJ31722.1 or CBJ32452.1 or CBN77130.1,CBJ31722.1 or CBJ32452.1,CBJ31247.1 or Esi_0278.0022 or Esi_0339.0027,CBJ28356.1 or CBJ31247.1 or CBJ31722.1 or CBJ32452.1,CBJ31036.1 or CBJ31247.1 or CBJ31722.1 or CBJ32452.1 or CBN77130.1,CBJ31722.1,CBJ31247.1 or CBJ31722.1 or CBJ32452.1,CBJ31722.1,dml:Dmul_30480 or dvl:Dvul_0226 or dvu:DVU3159,1.1.1.8-RXN,"1.1.1.8_RXN, G3PD1, G3PD2",R_G3PD1ir,"R00842__chlo, R00842__cytop","R_rxn00611_c0, R_rxn00611_d0, rxn00611_c0, rxn00611_d0","1.1.1.8_RXN, 1.1.1.8_RXN",1.1.1.8_RXN,R00842,1.1.1.8_RXN,rxn37873_c
MNXR111597,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,masz:C9I28_15080 or mic:Mic7113_5385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn07804_c
MNXR147577,N/A,N/A,N/A,CBJ26621.1 or CBJ26656.1 or CBN78066.1 or CBN79068.1 or Esi_0491.0009,N/A,N/A,N/A,CBJ26621.1 or CBJ27128.1 or CBJ33474.1 or CBN75175.1 or CBN78066.1,N/A,N/A,N/A,N/A,N/A,"R02241__cytop, R02241__mito",N/A,N/A,N/A,R02241,N/A,N/A
