 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4
MNXR162501,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162502,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162503,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162504,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162505,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162506,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162507,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162508,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162514,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162515,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162639,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162646,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162648,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162651,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162655,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162658,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162660,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162662,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162690,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162691,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162692,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162693,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162694,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162695,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162696,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162697,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162698,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162699,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162700,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162701,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162702,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162703,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162704,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162705,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162725,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162737,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162738,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162739,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162740,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162741,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162742,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162743,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162744,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162745,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162746,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162747,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162748,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162749,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162750,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162751,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162752,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162753,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162756,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162780,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162787,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162788,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162799,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162913,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162916,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162921,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162943,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162953,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162967,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162969,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162973,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162975,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162977,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162979,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162981,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162984,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162986,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162988,0,0,0,0,0,0,0,0,0,0,1,0
MNXR162990,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163033,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163043,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163045,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163047,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163052,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163054,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163056,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163058,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163060,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163062,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163064,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163066,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163068,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163070,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163072,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163074,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163076,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163078,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163080,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163082,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163084,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163086,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163088,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163090,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163094,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163096,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163098,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163100,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163102,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163104,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163106,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163110,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163122,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163128,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163130,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163132,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163134,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163136,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163139,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163141,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163143,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163145,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163148,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163150,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163152,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163154,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163156,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163170,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163173,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163197,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163198,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163241,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163244,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163246,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163248,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163250,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163252,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163254,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163256,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163258,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163260,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163282,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163283,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163284,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163338,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163339,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163340,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163341,0,0,0,0,0,0,0,0,0,0,1,1
MNXR163342,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163343,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163344,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163345,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163346,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163347,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163348,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163350,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163356,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163357,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163360,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163361,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163362,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163363,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163364,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163365,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163367,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163369,0,0,0,0,0,0,0,0,0,0,1,0
MNXR163370,0,0,0,0,0,0,0,0,0,0,1,0
MNXR167812,0,0,0,0,0,0,0,0,0,0,1,0
MNXR168455,0,0,0,0,0,0,0,0,0,0,1,0
MNXR168576,0,0,0,0,0,0,0,0,0,0,1,0
MNXR182398,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188163,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188273,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188421,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188423,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188425,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188609,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188617,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188832,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188992,0,0,0,0,0,0,0,0,0,0,1,0
MNXR188994,0,0,0,0,0,0,0,0,0,0,1,1
MNXR189044,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189075,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189513,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189529,0,0,0,0,0,0,0,0,0,0,1,1
MNXR189539,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189627,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189786,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189789,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189801,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189809,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189812,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189815,0,0,0,0,0,0,0,0,0,0,1,0
MNXR189947,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190070,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190072,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190111,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190136,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190147,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190188,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190354,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190372,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190470,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190595,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190664,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190700,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190742,0,0,0,0,0,0,0,0,0,0,1,1
MNXR190754,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190832,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190866,0,0,0,0,0,0,0,0,0,0,1,0
MNXR190898,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191016,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191020,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191047,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191051,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191055,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191059,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191063,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191067,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191113,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191131,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191137,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191161,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191535,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191860,0,0,0,0,0,0,0,0,0,0,1,0
MNXR191940,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192014,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192022,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192036,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192165,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192347,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192442,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192443,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192550,0,0,0,0,0,0,0,0,0,0,1,0
MNXR192659,0,0,0,0,0,0,0,0,0,0,1,0
MNXR94780,0,0,0,0,0,0,0,0,0,0,1,0
MNXR94819,0,0,0,0,0,0,0,0,0,0,1,0
MNXR94853,0,0,0,0,0,0,0,0,0,0,1,0
MNXR94895,0,0,0,0,0,0,0,0,0,0,1,0
MNXR94977,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95056,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95078,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95084,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95128,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95192,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95266,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95289,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95412,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95462,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95463,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95475,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95486,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95487,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95488,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95512,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95513,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95514,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95515,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95516,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95517,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95557,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95623,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95627,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95629,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95658,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95660,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95674,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95798,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95832,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95833,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95836,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95916,0,0,0,0,0,0,0,0,0,0,1,0
MNXR95954,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96058,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96082,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96084,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96108,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96124,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96211,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96252,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96256,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96317,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96352,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96354,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96374,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96375,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96376,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96379,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96382,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96385,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96387,0,0,0,0,0,0,0,0,0,0,1,1
MNXR96388,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96389,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96390,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96392,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96394,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96396,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96397,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96401,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96403,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96415,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96416,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96417,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96422,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96424,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96430,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96431,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96433,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96461,0,0,0,0,0,0,0,0,0,0,1,1
MNXR96527,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96592,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96644,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96646,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96658,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96707,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96717,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96748,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96752,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96753,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96754,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96762,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96763,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96768,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96769,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96771,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96772,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96850,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96852,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96853,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96898,0,0,0,0,0,0,0,0,0,0,1,1
MNXR96910,0,0,0,0,0,0,0,0,0,0,1,0
MNXR96911,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97006,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97011,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97016,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97020,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97046,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97048,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97049,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97050,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97051,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97052,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97056,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97057,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97058,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97059,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97060,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97175,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97196,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97197,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97204,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97327,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97380,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97381,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97382,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97383,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97385,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97387,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97423,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97502,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97503,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97628,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97629,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97631,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97632,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97633,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97634,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97635,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97636,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97637,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97638,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97639,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97640,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97641,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97642,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97643,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97644,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97645,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97646,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97647,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97648,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97649,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97650,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97651,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97652,0,0,0,0,0,0,0,0,0,0,1,1
MNXR97653,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97654,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97655,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97656,0,0,0,0,0,0,0,0,0,0,1,1
MNXR97657,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97658,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97659,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97660,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97661,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97662,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97663,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97664,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97665,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97666,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97667,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97668,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97669,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97670,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97671,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97672,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97673,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97674,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97675,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97676,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97677,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97728,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97756,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97757,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97909,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97910,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97911,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97913,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97914,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97952,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97953,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97956,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97961,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97965,0,0,0,0,0,0,0,0,0,0,1,0
MNXR97966,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99195,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99197,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99211,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99218,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99220,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99222,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99224,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99236,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99262,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99270,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99273,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99281,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99282,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99291,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99294,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99295,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99297,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99301,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99302,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99311,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99312,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99313,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99315,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99316,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99317,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99321,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99325,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99326,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99330,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99336,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99339,0,0,0,0,0,0,0,0,0,0,1,0
MNXR99340,0,0,0,0,0,0,0,0,0,0,1,0
