Original ID,Raw MetaNetX ID,Final ID
cpd00080_d0,MNXM66_d0,MNXM66
cpd00095_d0,MNXM77_d0,MNXM77
cpd00084_c0,MNXM738067_c,MNXM738067
cpd00239_c0,MNXM730577_c,MNXM730577
cpd00084_d0,MNXM738067_d0,MNXM738067
cpd00239_d0,MNXM730577_d0,MNXM730577
cpd00084_m0,MNXM738067_m0,MNXM738067
cpd00239_m0,MNXM730577_m0,MNXM730577
cpd00085_c0,MNXM144_c,MNXM144
cpd01720_c0,MNXM802_c,MNXM802
cpd00087_c0,MNXM89609_c,MNXM89609
cpd00330_c0,MNXM281_c,MNXM281
cpd00087_m0,MNXM89609_m0,MNXM89609
cpd00330_m0,MNXM281_m0,MNXM281
cpd06227_c0,MNXM1103840_c,MNXM1103840
cpd00087_d0,MNXM89609_d0,MNXM89609
cpd06227_d0,MNXM1103840_d0,MNXM1103840
cpd06227_m0,MNXM1103840_m0,MNXM1103840
cpd00201_c0,MNXM1102376_c,MNXM1102376
cpd00125_c0,MNXM1102150_c,MNXM1102150
cpd00125_d0,MNXM1102150_d0,MNXM1102150
cpd00125_m0,MNXM1102150_m0,MNXM1102150
cpd00345_c0,MNXM318_c,MNXM318
cpd00060_d0,MNXM738804_d0,MNXM738804
cpd00135_d0,MNXM114070_d0,MNXM114070
cpd00345_d0,MNXM318_d0,MNXM318
cpd00060_x0,MNXM738804_x0,MNXM738804
cpd00087_x0,MNXM89609_x0,MNXM89609
cpd00135_x0,MNXM114070_x0,MNXM114070
cpd00345_x0,MNXM318_x0,MNXM318
cpd00249_c0,MNXM1103104_c,MNXM1103104
cpd00810_c0,MNXM519_c,MNXM519
cpd00091_d0,MNXM80_d0,MNXM80
cpd00092_d0,MNXM158_d0,MNXM158
cpd00103_d0,MNXM91_d0,MNXM91
cpd00337_d0,MNXM506_d0,MNXM506
cpd00094_d0,MNXM159_d0,MNXM159
cpd00161_d0,MNXM142_d0,MNXM142
cpd00102_c0,MNXM739945_c,MNXM739945
cpd00102_d0,MNXM739945_d0,MNXM739945
