Original ID,Raw MetaNetX ID,Final ID
Reduced-adrenal-ferredoxins_c,MNXM804_c,MNXM804
CORTICOSTERONE_c,MNXM162953_c,MNXM162953
Oxidized-adrenal-ferredoxins_c,MNXM91675_c,MNXM91675
18-HYDROXYCORTICOSTERONE_c,MNXM1519_c,MNXM1519
ALDOSTERONE_c,MNXM728835_c,MNXM728835
CPD66-29_c,MNXM736128_c,MNXM736128
ANDROST4ENE_c,MNXM239_c,MNXM239
PHYTOL_c,MNXM2712_c,MNXM2712
NAD_c,MNXM8~_c,MNXM8
CPD-14926_c,MNXM14442_c,MNXM14442
HC02208_e,MNXM78290_e,MNXM78290
NADH_c,MNXM10~_c,MNXM10
lnlncgcoa_x,MNXM1104071_p/glyoxysome,MNXM1104071
cs_c_pre2_g,MNXM10945_g,MNXM10945
2obut_m,MNXM159_m,MNXM159
CE2439_x,MNXM744484_p/glyoxysome,MNXM744484
gthrd_c,MNXM490899_c,MNXM490899
cs_c_pre3_g,MNXM10946_g,MNXM10946
2obut_c,MNXM159_c,MNXM159
CE2440_x,MNXM744485_p/glyoxysome,MNXM744485
cs_d_pre3_g,MNXM10951_g,MNXM10951
cs_d_pre4_g,MNXM10952_g,MNXM10952
fad_m,MNXM1105936_m,MNXM1105936
odecoa_m,MNXM1105956_m,MNXM1105956
CE2437_x,MNXM744482_p/glyoxysome,MNXM744482
HC10856_m,MNXM146681_m,MNXM146681
CE2438_x,MNXM744483_p/glyoxysome,MNXM744483
cs_e_pre3_g,MNXM10958_g,MNXM10958
fadh2_m,MNXM38_m,MNXM38
cs_e_pre4_g,MNXM8415_g,MNXM8415
h2o_m,MNXM03_m,MNXM03
HC10857_m,MNXM1101975_m,MNXM1101975
ppbng_c,MNXM554_c,MNXM554
hmbil_c,MNXM547_c,MNXM547
mev__R_c,MNXM8878_c,MNXM8878
hmgcoa_c,MNXM1104235_c,MNXM1104235
hmgcoa_x,MNXM1104235_p/glyoxysome,MNXM1104235
nadph_x,MNXM738702_p/glyoxysome,MNXM738702
mev__R_x,MNXM8878_p/glyoxysome,MNXM8878
nadp_x,MNXM5_p/glyoxysome,MNXM5
Dipeptides-With-Proline-Carboxy_c,MNXM731670_c,MNXM731670
Dipeptidyl-Peptidase-I-Substrates_c,MNXM1089729_c,MNXM1089729
magole_hs_e,MNXM62354_e,MNXM62354
Tripeptidyl-Peptidase-II-Substrates_c,MNXM744058_c,MNXM744058
bildglcur_c,MNXM162526_c,MNXM162526
TRIPEPTIDES_c,MNXM733319_c,MNXM733319
MAL_c,MNXM1107192_c,MNXM1107192
OXALACETIC_ACID_c,MNXM46_c,MNXM46
Dipeptidyl-Peptidase-II-Substrates_c,MNXM1089730_c,MNXM1089730
HC01405_m,MNXM766_m,MNXM766
nad_m,MNXM8_m,MNXM8
CE2442_m,MNXM744487_m,MNXM744487
HC10858_m,MNXM150997_m,MNXM150997
PROPIONYL-COA_c,MNXM86_c,MNXM86
ETF-Oxidized_c,MNXM53428_c,MNXM53428
CE2433_m,MNXM744480_m,MNXM744480
nadh_m,MNXM10_m,MNXM10
ACRYLYL-COA_c,MNXM739211_c,MNXM739211
ETF-Reduced_c,MNXM2229_c,MNXM2229
CE2442_x,MNXM744487_p/glyoxysome,MNXM744487
CE2433_x,MNXM744480_p/glyoxysome,MNXM744480
prophe_e,MNXM738623_e,MNXM738623
coa_m,MNXM727276_m,MNXM727276
prophe_c,MNXM738623_c,MNXM738623
accoa_m,MNXM1104266_m,MNXM1104266
CE2441_x,MNXM744486_p/glyoxysome,MNXM744486
hdcoa_m,MNXM1106135_m,MNXM1106135
atp_r,MNXM3_r,MNXM3
coa_r,MNXM727276_r,MNXM727276
HCO3_c,MNXM60~_c,MNXM60
hdcea_r,MNXM1107900_r,MNXM1107900
hdcoa_c,MNXM1106135_c,MNXM1106135
biotin-L-lysine-in-BCCP-dimers_c,MNXM744101_c,MNXM744101
carboxybiotin-L-lysine-in-BCCP-dimers_c,MNXM744102_c,MNXM744102
ADP_c,MNXM40333~_c,MNXM40333
hpdca_c,MNXM61167_c,MNXM61167
hpdcacoa_c,MNXM7415_c,MNXM7415
AMMONIUM_c,MNXM729304~_c,MNXM729304
CPD-574_c,MNXM4489_c,MNXM4489
BIOTIN_c,MNXM304_c,MNXM304
ocdca_c,MNXM236_c,MNXM236
BCCP-biotin-L-lysine_c,MNXM164603_c,MNXM164603
BCCP-L-lysine_c,MNXM1089680_c,MNXM1089680
ADENOSINE5TRIPHOSPHO5ADENOSINE_c,MNXM3683_c,MNXM3683
ocdcea_c,MNXM306_c,MNXM306
aacoa_c,MNXM725927_c,MNXM725927
accoa_c,MNXM1104266_c,MNXM1104266
hmgcoa_m,MNXM1104235_m,MNXM1104235
aacoa_m,MNXM725927_m,MNXM725927
leuktrD4_e,MNXM162546_e,MNXM162546
acac_m,MNXM729595_m,MNXM729595
leuktrD4_c,MNXM162546_c,MNXM162546
acac_x,MNXM729595_p/glyoxysome,MNXM729595
triodthy_c,MNXM162560_c,MNXM162560
pap_c,MNXM45_c,MNXM45
triodthysuf_c,MNXM9181_c,MNXM9181
1-Palmitoyl-2-Acyl-Glycerols_c,MNXM743726_c,MNXM743726
triodthy_e,MNXM162560_e,MNXM162560
CDP-CHOLINE_c,MNXM283_c,MNXM283
CPD-17523_c,MNXM727588_c,MNXM727588
CMP_c,MNXM31_c,MNXM31
GLYCERALD_c,MNXM435_c,MNXM435
5Z8Z10E14Z-12S-12-HYDROPEROXYICOS_c,MNXM13989_c,MNXM13989
Donor-H2_c,Donor-H2_c,Donor-H2_c
CPD-22248_c,MNXM13980_c,MNXM13980
Acceptor_c,Acceptor_c,Acceptor_c
GAP_c,MNXM739945_c,MNXM739945
CAMP_c,MNXM243_c,MNXM243
6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6_c,MNXM730648_c,MNXM730648
CPD-22250_c,MNXM722731_c,MNXM722731
DIHYDROXY-ACETONE-PHOSPHATE_c,MNXM77_c,MNXM77
IMP_c,MNXM125_c,MNXM125
GTP_c,MNXM51_c,MNXM51
ADENYLOSUCC_c,MNXM1103622_c,MNXM1103622
CPD-7598_c,MNXM5060_c,MNXM5060
CPD-22251_c,MNXM819435_c,MNXM819435
GDP_c,MNXM30_c,MNXM30
CE0849_x,MNXM744477_p/glyoxysome,MNXM744477
CE2422_m,MNXM166235_m,MNXM166235
CE0785_m,MNXM1105000_m,MNXM1105000
CE2422_x,MNXM166235_p/glyoxysome,MNXM166235
CE0785_x,MNXM1105000_p/glyoxysome,MNXM1105000
CE2424_m,MNXM166234_m,MNXM166234
ile__L_e,MNXM231_e,MNXM231
taur_x,MNXM282_p/glyoxysome,MNXM282
zn2_e,MNXM729215_e,MNXM729215
magpalm_hs_e,MNXM1107664_e,MNXM1107664
creat_c,MNXM728947_c,MNXM728947
creat_e,MNXM728947_e,MNXM728947
zn2_c,MNXM729215_c,MNXM729215
ksii_core2_pre6_g,MNXM12019_g,MNXM12019
udpgal_g,MNXM722709_g,MNXM722709
citr__L_c,MNXM722752_c,MNXM722752
ksii_core2_pre7_g,MNXM12021_g,MNXM12021
orn_e,MNXM741175_e,MNXM741175
acac_c,MNXM729595_c,MNXM729595
magste_hs_e,MNXM730611_e,MNXM730611
citr__L_e,MNXM722752_e,MNXM722752
pyr_e,MNXM23_e,MNXM23
orn_c,MNXM741175_c,MNXM741175
acac_e,MNXM729595_e,MNXM729595
pyr_c,MNXM23_c,MNXM23
ksii_core2_pre9_g,MNXM12025_g,MNXM12025
ac_e,MNXM26_e,MNXM26
ksii_core2_pre10_g,MNXM12009_g,MNXM12009
magarachi_hs_e,MNXM32719_e,MNXM32719
ac_c,MNXM26_c,MNXM26
na1_r,MNXM27_r,MNXM27
acnam_l,MNXM1106047_l,MNXM1106047
thcrm_hs_g,MNXM91318_g,MNXM91318
gbside_hs_g,MNXM4598_g,MNXM4598
acnam_c,MNXM1106047_c,MNXM1106047
ctp_c,MNXM1103718_c,MNXM1103718
cmpacna_c,MNXM1103953_c,MNXM1103953
ga1_hs_g,MNXM1104126_g,MNXM1104126
2mbcoa_m,MNXM162399_m,MNXM162399
2mb2coa_m,MNXM609_m,MNXM609
gm1_hs_g,MNXM11641_g,MNXM11641
gd1b_hs_g,MNXM11645_g,MNXM11645
PAPS_c,MNXM49~_c,MNXM49
1-PHOSPHATIDYL-1D-MYO-INOSITOL-34-BISPH_c,MNXM732415_c,MNXM732415
Heparan-sulfate-D-GlcNS_c,MNXM738954_c,MNXM738954
C05280_m,MNXM1106027_m,MNXM1106027
3-5-ADP_c,MNXM45~_c,MNXM45
CPD-177_c,MNXM726040_c,MNXM726040
pe15_hs_e,MNXM60776_e,MNXM60776
PHOSPHATIDYLINOSITOL-345-TRIPHOSPHATE_c,MNXM726365_c,MNXM726365
hepdeceth_e,MNXM61170_e,MNXM61170
PHOSPHATIDYL-MYO-INOSITOL-45-BISPHOSPHA_c,MNXM732416_c,MNXM732416
CE2424_x,MNXM166234_p/glyoxysome,MNXM166234
PYRIDOXAL_PHOSPHATE_c,MNXM161_c,MNXM161
C05280_x,MNXM1106027_p/glyoxysome,MNXM1106027
PYRIDOXAL_c,MNXM311_c,MNXM311
CPD-85_c,MNXM494_c,MNXM494
g6p_c,MNXM160_c,MNXM160
CE0693_m,MNXM166245_m,MNXM166245
CPD-8999_c,MNXM735604_c,MNXM735604
dece4coa_m,MNXM1105050_m,MNXM1105050
Polynucleotide-Holder_c,MNXM95609_c,MNXM95609
gam_c,MNXM735659_c,MNXM735659
3-phosphooligonucleotides_c,MNXM734591_c,MNXM734591
3-Prime-Nucleoside-Monophosphates_c,MNXM744339_c,MNXM744339
CE0693_x,MNXM166245_p/glyoxysome,MNXM166245
bilirub_r,MNXM737082_r,MNXM737082
fol_e,MNXM617_e,MNXM617
fol_c,MNXM617_c,MNXM617
strdnc_l,MNXM12955_l,MNXM12955
strdnc_r,MNXM12955_r,MNXM12955
strdnc_c,MNXM12955_c,MNXM12955
CPD-2742_c,MNXM5102_c,MNXM5102
gly_c,MNXM29_c,MNXM29
CPD-2747_c,MNXM16856_c,MNXM16856
UDP_c,MNXM1102128_c,MNXM1102128
thr__L_e,MNXM142_e,MNXM142
gly_e,MNXM29_e,MNXM29
for_e,MNXM39_e,MNXM39
thr__L_c,MNXM142_c,MNXM142
thrhishis_c,MNXM744911_c,MNXM744911
for_c,MNXM39_c,MNXM39
thrhishis_e,MNXM744911_e,MNXM744911
ppa_e,MNXM356_e,MNXM356
ppa_c,MNXM356_c,MNXM356
thrilearg_e,MNXM744912_e,MNXM744912
thrilearg_c,MNXM744912_c,MNXM744912
thrmetarg_e,MNXM744913_e,MNXM744913
thrmetarg_c,MNXM744913_c,MNXM744913
lac__L_e,MNXM179_e,MNXM179
PROSTAGLANDIN-H2_c,MNXM162332_c,MNXM162332
ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA_c,MNXM1445_c,MNXM1445
lac__L_c,MNXM179_c,MNXM179
Red-NADPH-Hemoprotein-Reductases_c,MNXM728238_c,MNXM728238
thrphearg_e,MNXM744914_e,MNXM744914
CPD-3188_c,MNXM12319_c,MNXM12319
Ox-NADPH-Hemoprotein-Reductases_c,MNXM2675_c,MNXM2675
thrphearg_c,MNXM744914_c,MNXM744914
retn_e,MNXM521_e,MNXM521
od2coa_c,MNXM1104783_c,MNXM1104783
pchol_hs_c,MNXM93806_c,MNXM93806
ivcoa_m,MNXM1104535_m,MNXM1104535
retinol_c,MNXM162234_c,MNXM162234
elaidcrn_c,MNXM8576_c,MNXM8576
3mb2coa_m,MNXM389_m,MNXM389
lpchol_hs_c,MNXM1108001_c,MNXM1108001
retfa_c,MNXM6266_c,MNXM6266
fad_c,MNXM1105936_c,MNXM1105936
elaidcrn_m,MNXM8576_m,MNXM8576
crn_m,MNXM731667_m,MNXM731667
glyc3p_c,MNXM66~_c,MNXM66
lst4exp_r,MNXM1108319_r,MNXM1108319
od2coa_m,MNXM1104783_m,MNXM1104783
dhap_c,MNXM77~_c,MNXM77
lstn_r,MNXM60367_r,MNXM60367
ibcoa_m,MNXM470_m,MNXM470
o2_r,MNXM735438_r,MNXM735438
fadh2_c,MNXM38_c,MNXM38
2mp2coa_m,MNXM947_m,MNXM947
h2o_r,MNXM03_r,MNXM03
h_r,MNXM1_r,MNXM1
elaid_e,MNXM92305_e,MNXM92305
elaid_c,MNXM92305_c,MNXM92305
nadph_r,MNXM738702_r,MNXM738702
Polyphosphates_c,MNXM21058_c,MNXM21058
OLIGOPHOSPHATE_c,MNXM731404_c,MNXM731404
lstnm1_r,MNXM744775_r,MNXM744775
nadp_r,MNXM5_r,MNXM5
2pg_c,MNXM275_c,MNXM275
pep_c,MNXM73_c,MNXM73
1-Arachidonoyl-2-Acyl-Glycerol-P_c,MNXM743723_c,MNXM743723
dece4coa_x,MNXM1105050_p/glyoxysome,MNXM1105050
pa_hs_c,MNXM1107824_c,MNXM1107824
dag_hs_c,MNXM59_c,MNXM59
1-Arachidonoyl-2-Acyl-Glycerols_c,MNXM743724_c,MNXM743724
C05279_m,MNXM1104257_m,MNXM1104257
N-stearoyl-PE_c,MNXM743957_c,MNXM743957
L-PHOSPHATIDATE_c,MNXM1107831_c,MNXM1107831
CPD-20400_c,MNXM82718_c,MNXM82718
N-Palmitoyl-PE_c,MNXM743954_c,MNXM743954
CPD-20399_c,MNXM107548_c,MNXM107548
C05279_x,MNXM1104257_p/glyoxysome,MNXM1104257
N-Oleoyl-PE_c,MNXM743953_c,MNXM743953
thbpt4acam_n,MNXM380_n,MNXM380
CPD-20398_c,MNXM107386_c,MNXM107386
ppi_r,MNXM11_r,MNXM11
CE5236_n,MNXM65212_n,MNXM65212
h2o_n,MNXM03_n,MNXM03
pi_r,MNXM9_r,MNXM9
N-Linoleoyl-PE_c,MNXM743951_c,MNXM743951
CPD6666-4_c,MNXM60186_c,MNXM60186
gam6p_c,MNXM730220_c,MNXM730220
retn_c,MNXM521_c,MNXM521
gt1c_hs_g,MNXM11730_g,MNXM11730
2hb_e,MNXM1103784_e,MNXM1103784
man_c,MNXM182_c,MNXM182
galgbside_hs_g,MNXM1104503_g,MNXM1104503
2hb_c,MNXM1103784_c,MNXM1103784
gal14acglcgalgluside_hs_g,MNXM6313_g,MNXM6313
man6p_c,MNXM1105857_c,MNXM1105857
acglcgal14acglcgalgluside_hs_g,MNXM12471_g,MNXM12471
galacglcgal14acglcgalgluside_hs_g,MNXM5179_g,MNXM5179
acglc13galacglcgal14acglcgalgluside_hs_g,MNXM12472_g,MNXM12472
fru_c,MNXM496892_c,MNXM496892
acglcgalgluside_hs_g,MNXM91342_g,MNXM91342
f6p_c,MNXM89621_c,MNXM89621
C02528_c,MNXM727182_c,MNXM727182
C02528_e,MNXM727182_e,MNXM727182
crn_c,MNXM731667_c,MNXM731667
crn_r,MNXM731667_r,MNXM731667
acrn_r,MNXM726104_r,MNXM726104
acrn_c,MNXM726104_c,MNXM726104
c8crn_x,MNXM730473_p/glyoxysome,MNXM730473
c8crn_c,MNXM730473_c,MNXM730473
Oligonucleotides_c,MNXM741500_c,MNXM741500
Nucleoside-Monophosphates_c,MNXM737907_c,MNXM737907
glu5p_m,MNXM1280_m,MNXM1280
nadph_m,MNXM738702_m,MNXM738702
INOSITOL-1-4-5-TRISPHOSPHATE_c,MNXM1103971_c,MNXM1103971
glu5sa_m,MNXM245_m,MNXM245
nadp_m,MNXM5_m,MNXM5
pi_m,MNXM9_m,MNXM9
20ahchsterol_m,MNXM164166_m,MNXM164166
ppi_m,MNXM11_m,MNXM11
pmtcoa_m,MNXM88_m,MNXM88
hdd2coa_m,MNXM1108357_m,MNXM1108357
xol7aone_m,MNXM730346_m,MNXM730346
5aop_c,MNXM405_c,MNXM405
xol7ah3_m,MNXM1138_m,MNXM1138
xol7ah2al_m,MNXM1174_m,MNXM1174
4ppcys_c,MNXM730898_c,MNXM730898
pan4p_c,MNXM75169_c,MNXM75169
co2_c,MNXM13~_c,MNXM13
lald__D_c,MNXM909_c,MNXM909
dhcholestanate_m,MNXM1107210_m,MNXM1107210
crn_x,MNXM731667_p/glyoxysome,MNXM731667
phe__L_c,MNXM741663_c,MNXM741663
phe__L_e,MNXM741663_e,MNXM741663
CIS-DELTA3-ENOYL-COA_c,MNXM499511_c,MNXM499511
lstnm2_r,MNXM744776_r,MNXM744776
TRANS-D2-ENOYL-COA_c,MNXM728526_c,MNXM728526
tchola_e,MNXM1096897_e,MNXM1096897
tchola_c,MNXM1096897_c,MNXM1096897
phom_c,MNXM65196_c,MNXM65196
L-3-HYDROXYACYL-COA_c,MNXM114627_c,MNXM114627
dgchol_c,MNXM8391_c,MNXM8391
lstnm5_r,MNXM744778_r,MNXM744778
thrserarg_e,MNXM744915_e,MNXM744915
thrserarg_c,MNXM744915_c,MNXM744915
dgchol_e,MNXM8391_e,MNXM8391
Apo-EntB_c,MNXM148907_c,MNXM148907
udpglcur_r,MNXM87_r,MNXM87
Holo-EntB_c,MNXM147419_c,MNXM147419
lstnm7_r,MNXM744779_r,MNXM744779
udp_r,MNXM1102128_r,MNXM1102128
ser__L_c,MNXM725422_c,MNXM725422
ser__L_e,MNXM725422_e,MNXM725422
h2o_l,MNXM03_l,MNXM03
gm2_hs_l,MNXM1103862_l,MNXM1103862
